artist,dur_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_num
David Bowie,291946,46,0.699,0.579,10,-7.633,0,0.0536,0.28,2.22e-4,0.285,0.339,137.059,3
David Bowie,249213,48,0.547,0.463,0,-8.76,1,0.0233,0.0463,0.0199,0.123,0.43,79.972,3
David Bowie,290973,38,0.512,0.924,2,-8.25,1,0.0904,0.0237,2.93e-5,0.984,0.393,104.016,3
David Bowie,126666,12,0.637,0.657,2,-13.037,1,0.0366,0.353,1.69e-6,0.161,0.964,152.912,3
David Bowie,289066,27,0.517,0.889,7,-7.762,1,0.163,0.0013,0.00172,0.127,0.387,166.062,3
David Bowie,270733,24,0.527,0.774,9,-7.49,1,0.0553,0.0226,0.0171,0.163,0.532,87.955,3
David Bowie,177666,13,0.401,0.355,2,-14.108,1,0.0562,0.122,0,0.22,0.777,146.256,3
David Bowie,228173,34,0.325,0.873,2,-5.105,1,0.0591,0.0353,0,0.924,0.414,158.35,3
David Bowie,181453,22,0.404,0.662,0,-7.15,1,0.0471,0.766,0.00722,0.688,0.475,103.64,3
David Bowie,321960,22,0.414,0.782,5,-9.67,1,0.17,0.377,0,0.943,0.5,95.698,3
David Bowie,250066,24,0.496,0.732,7,-6.815,1,0.0297,0.00157,0.379,0.487,0.274,107,3
David Bowie,444160,12,0.683,0.867,7,-8.801,1,0.0551,4.97e-4,0.747,0.108,0.0587,115.806,3
David Bowie,424573,26,0.323,0.593,7,-7.584,0,0.0301,0.0477,0.0134,0.0775,0.312,154.991,3
David Bowie,182293,44,0.563,0.752,2,-5.409,1,0.0314,0.00283,0,0.0632,0.51,95.964,3
David Bowie,156840,13,0.374,0.478,8,-19.535,1,0.925,0.574,0,0.142,0.269,74.203,3
David Bowie,249733,34,0.671,0.708,10,-6.467,1,0.0307,0.153,2.27e-5,0.143,0.509,103.032,3
David Bowie,459980,27,0.435,0.62,0,-9.646,1,0.0453,0.152,2.11e-5,0.774,0.47,116.29,3
David Bowie,183666,13,0.573,0.397,4,-12.571,1,0.0378,0.334,4.71e-5,0.349,0.421,109.141,3
David Bowie,274413,34,0.63,0.865,10,-6.154,0,0.0442,0.00502,8.02e-4,0.213,0.446,120.071,3
David Bowie,241248,20,0.364,0.491,7,-15.189,1,0.0541,0.00208,5.79e-6,0.545,0.382,155.703,3
David Bowie,201746,35,0.453,0.636,0,-6.512,1,0.0269,0.00844,0.00165,0.319,0.88,172.066,3
David Bowie,150611,26,0.604,0.863,9,-6.834,1,0.036,0.392,6.65e-5,0.406,0.886,126.847,3
David Bowie,265333,34,0.541,0.913,10,-7.366,1,0.0523,6.2e-4,1.42e-4,0.0244,0.624,125.992,3
David Bowie,244666,44,0.658,0.474,0,-7.997,1,0.0268,0.164,1.49e-4,0.135,0.33,108.486,3
David Bowie,200506,17,0.402,0.247,5,-14.063,0,0.0366,0.827,1.18e-4,0.113,0.243,105.605,3
David Bowie,60760,20,0.704,0.289,1,-20.069,1,0.292,0.0567,2.21e-5,0.134,0.736,125.638,3
David Bowie,190666,41,0.861,0.483,9,-5.416,1,0.0728,0.292,2.05e-6,0.0715,0.863,125.939,3
David Bowie,235293,16,0.305,0.433,0,-8.999,0,0.0323,0.325,0.0077,0.118,0.151,101.854,3
David Bowie,169986,27,0.491,0.893,9,-7.689,0,0.0436,0.00142,0.0228,0.99,0.791,117.945,3
David Bowie,643640,20,0.282,0.8,9,-7.662,1,0.0707,0.0805,0.741,0.985,0.426,99.504,3
David Bowie,295066,26,0.299,0.965,4,-6.598,1,0.303,0.0017,0.00117,0.967,0.501,165.922,3
David Bowie,321800,43,0.736,0.76,0,-8.491,1,0.059,0.0797,6.9e-4,0.0633,0.714,115.279,3
David Bowie,202373,24,0.244,0.971,2,-5.124,1,0.127,0.0284,0.0138,0.996,0.606,182.618,3
David Bowie,210720,39,0.648,0.98,9,-6.378,1,0.141,0.0699,0.00141,0.969,0.64,125.972,3
David Bowie,255800,26,0.615,0.561,7,-11.541,1,0.0383,0.0059,1.95e-4,0.255,0.656,101.652,3
David Bowie,387826,23,0.717,0.85,2,-10.733,1,0.0476,0.00773,0.525,0.0974,0.504,127.943,3
David Bowie,205506,19,0.556,0.667,5,-11.739,1,0.0453,0.445,2.03e-4,0.184,0.725,132.814,3
David Bowie,128000,13,0.601,0.18,7,-17.487,1,0.0496,0.849,0,0.0992,0.533,106.207,3
David Bowie,299040,31,0.554,0.927,10,-4.607,1,0.0347,0.0843,0.00129,0.925,0.644,120.034,3
David Bowie,247280,37,0.57,0.907,6,-8.382,0,0.0602,0.0248,0.00771,0.92,0.697,108.012,3
David Bowie,418293,25,0.363,0.973,2,-4.987,1,0.135,0.215,0.0727,0.375,0.456,130.485,3
David Bowie,497840,19,0.591,0.957,1,-7.99,0,0.0494,0.00327,0.0217,0.0661,0.689,151.869,3
David Bowie,446000,31,0.468,0.925,10,-4.668,1,0.0473,5.22e-5,0.24,0.224,0.369,140.024,3
David Bowie,173040,24,0.426,0.876,10,-5.561,0,0.0378,0.00674,0.0405,0.363,0.486,143.725,3
David Bowie,264800,41,0.477,0.739,2,-7.807,1,0.0311,0.0138,8.11e-6,0.245,0.708,154.31,3
David Bowie,256333,25,0.598,0.839,7,-10.203,1,0.0469,3.94e-4,0.764,0.0722,0.679,127.889,3
David Bowie,278826,16,0.592,0.544,2,-8.988,1,0.0348,8.09e-4,8.5e-4,0.0839,0.145,105.916,3
David Bowie,322226,38,0.413,0.635,11,-6.601,1,0.0287,0.0606,0.0031,0.169,0.654,170.924,3
David Bowie,327986,28,0.378,0.969,11,-5.323,0,0.108,1.06e-4,0.278,0.701,0.259,149.927,3
David Bowie,220026,40,0.526,0.87,9,-8.976,1,0.0721,0.128,0,0.945,0.31,113.01,3
David Bowie,158000,12,0.44,0.452,2,-21.22,1,0.871,0.63,0,0.149,0.285,139.3,3
David Bowie,423240,16,0.472,0.908,8,-8.194,1,0.0447,8.5e-4,0.0168,0.0708,0.547,160.076,3
David Bowie,144493,14,0.571,0.42,9,-12.721,1,0.0655,0.262,0,0.304,0.538,143.329,3
David Bowie,320853,42,0.621,0.658,7,-8.318,1,0.0318,0.0466,0.0111,0.102,0.627,123.281,3
David Bowie,166493,22,0.261,0.88,7,-5.104,1,0.113,0.0784,7.28e-5,0.848,0.517,179.437,3
David Bowie,207800,33,0.478,0.857,7,-4.005,0,0.0402,0.0588,1.58e-6,0.123,0.332,143.086,3
David Bowie,304400,26,0.447,0.819,9,-8.193,1,0.0683,0.00205,0.903,0.051,0.432,176.212,3
David Bowie,244274,22,0.394,0.676,11,-8.086,0,0.0535,0.124,1.94e-4,0.195,0.485,97.582,3
David Bowie,258519,38,0.552,0.859,0,-6.641,1,0.0433,0.0149,0.00302,0.959,0.405,117.927,3
David Bowie,451186,40,0.645,0.939,11,-6.549,0,0.0797,0.0196,0.142,0.218,0.592,142.231,3
David Bowie,344240,26,0.388,0.678,10,-7.112,0,0.0382,0.231,0.00597,0.97,0.124,77.579,3
David Bowie,251666,30,0.275,0.228,1,-15.754,1,0.0307,0.286,0.124,0.0986,0.0605,111.849,3
David Bowie,399866,15,0.562,0.8,6,-10.701,0,0.0326,2.65e-4,0.837,0.353,0.557,89.056,3
David Bowie,253893,25,0.606,0.85,10,-7.483,1,0.0789,0.00338,0.373,0.698,0.765,160.019,3
Nine Inch Nails,307040,20,0.464,0.363,9,-12.085,1,0.0335,0.744,0.0271,0.937,0.121,80.048,16
Nine Inch Nails,347773,38,0.708,0.78,9,-5.303,1,0.0313,0.0907,0.0464,0.268,0.923,107.044,16
Nine Inch Nails,373333,63,0.485,0.193,11,-16.985,0,0.0322,0.697,0.0262,0.135,0.079,79.926,16
Nine Inch Nails,213813,28,0.481,0.752,2,-6.152,1,0.0632,0.0456,0.439,0.174,0.142,109.99,16
Nine Inch Nails,347933,44,0.654,0.576,9,-8.916,1,0.0314,0.00221,0.686,0.402,0.17,125.992,16
Nine Inch Nails,229510,33,0.314,0.978,10,-4.028,0,0.0906,0.00794,0.492,0.403,0.0456,113.907,16
Nine Inch Nails,203213,34,0.71,0.509,10,-9.396,1,0.039,0.0405,0.854,0.0927,0.63,87.411,16
Nine Inch Nails,264400,48,0.398,0.443,11,-14.007,0,0.12,0.00633,0.239,0.151,0.565,197.749,16
Nine Inch Nails,240173,10,0.541,0.791,1,-8.589,0,0.0395,1.82e-4,0.917,0.141,0.18,105.005,16
Nine Inch Nails,294893,50,0.607,0.941,0,-6.163,1,0.0486,0.0217,0.071,0.119,0.414,144.04,16
Nine Inch Nails,203626,11,0.232,0.104,0,-28.886,0,0.036,0.762,0.866,0.0966,0.109,139.263,16
Nine Inch Nails,237293,40,0.429,0.353,4,-16.744,1,0.0445,0.975,0.945,0.0971,0.23,100.501,16
Nine Inch Nails,399360,29,0.481,0.0944,5,-16.47,1,0.0309,0.986,0.00613,0.152,0.114,99.724,16
Nine Inch Nails,101706,21,0.341,0.044,7,-16.047,0,0.0364,0.876,0.976,0.322,0.138,98.572,16
Nine Inch Nails,305866,35,0.601,0.803,10,-8.487,0,0.0504,1.04e-5,0.69,0.102,0.445,117.904,16
Nine Inch Nails,444826,25,0.802,0.766,11,-4.527,0,0.2,8.3e-4,8.57e-4,0.0585,0.589,124.952,16
Nine Inch Nails,322022,33,0.706,0.105,10,-19.6,1,0.0402,0.832,0.914,0.11,0.0555,120.017,16
Nine Inch Nails,255173,24,0.582,0.96,6,-3.854,1,0.0426,3.56e-4,0.00904,0.672,0.546,129.602,16
Nine Inch Nails,162338,30,0.733,0.65,5,-6.948,1,0.033,0.138,0.864,0.0636,0.305,102.032,16
Nine Inch Nails,163562,28,0.431,0.667,9,-10.71,1,0.0746,0.863,0.974,0.293,0.285,145.772,16
Nine Inch Nails,253666,30,0.288,0.975,2,-4.476,1,0.0831,0.00258,0.482,0.961,0.144,134.967,16
Nine Inch Nails,374893,29,0.585,0.421,11,-11.796,1,0.0259,0.651,0.954,0.108,0.208,140.041,16
Nine Inch Nails,324040,28,0.558,0.871,0,-5.385,1,0.0561,0.00118,0.0484,0.696,0.336,143.983,16
Nine Inch Nails,296400,21,0.522,0.974,7,-6.415,1,0.0708,1.94e-4,0.39,0.513,0.08,116.672,16
Nine Inch Nails,264400,22,0.725,0.437,11,-14.015,0,0.0521,0.00561,0.396,0.147,0.621,131.883,16
Nine Inch Nails,202306,45,0.274,0.122,0,-28.38,0,0.0349,0.736,0.838,0.113,0.0683,139.652,16
Nine Inch Nails,428760,19,0.458,0.727,4,-12.524,0,0.23,0.293,0.208,0.301,0.0631,122.183,16
Nine Inch Nails,154000,26,0.557,0.858,6,-5.312,1,0.171,4.34e-4,0.064,0.0535,0.624,108.128,16
Nine Inch Nails,307960,21,0.454,0.55,1,-10.457,1,0.0338,0.115,0.61,0.975,0.0677,91.995,16
Nine Inch Nails,257959,26,0.59,0.716,9,-7.134,0,0.0405,5.66e-4,0.0439,0.07,0.528,129.915,16
Nine Inch Nails,338426,24,0.612,0.925,5,-6.492,0,0.063,0.00812,0.13,0.944,0.449,93.892,16
Nine Inch Nails,234306,21,0.554,0.933,5,-4.527,1,0.129,2.44e-5,0.0231,0.107,0.145,114.996,16
Nine Inch Nails,254666,22,0.524,0.994,1,-3.581,1,0.193,0.004,0.0702,0.897,0.0635,143.9,16
Nine Inch Nails,221333,34,0.672,0.674,7,-6.096,1,0.0322,0.015,0.465,0.0754,0.586,123.173,16
Nine Inch Nails,294360,42,0.694,0.957,5,-8.311,0,0.0338,0.0575,0.744,0.712,0.514,130.025,16
Nine Inch Nails,232373,14,0.253,0.998,2,-3.844,1,0.223,0.00406,0.209,0.941,0.0398,134.625,16
Nine Inch Nails,302736,27,0.75,0.613,1,-6.013,1,0.0988,1.66e-4,0.81,0.0888,0.441,113.409,16
Nine Inch Nails,295459,39,0.63,0.885,10,-7.947,0,0.0457,0.0946,0.497,0.14,0.785,121.998,16
Nine Inch Nails,253733,26,0.564,0.885,2,-4.692,1,0.0499,0.00325,0.268,0.959,0.29,90.792,16
Nine Inch Nails,291426,23,0.646,0.863,2,-4.005,1,0.0321,0.165,0.0229,0.717,0.345,131.939,16
Nine Inch Nails,293200,11,0.711,0.936,5,-9.059,0,0.0342,0.0517,0.804,0.698,0.519,130.014,16
Nine Inch Nails,307960,27,0.453,0.553,1,-10.495,1,0.0332,0.0929,0.399,0.976,0.0799,91.986,16
Nine Inch Nails,220200,40,0.455,0.989,7,-4.033,1,0.123,3.72e-4,0.63,0.665,0.14,135.068,16
Nine Inch Nails,243973,28,0.491,0.0958,9,-24.527,1,0.0371,0.879,0.883,0.115,0.097,111.065,16
Nine Inch Nails,243160,39,0.736,0.444,11,-6.154,1,0.0303,0.00204,0.923,0.113,0.707,103.599,16
Nine Inch Nails,415853,30,0.606,0.734,2,-8.42,1,0.0608,0.00954,0.137,0.101,0.157,128.072,16
Nine Inch Nails,341748,10,0.581,0.919,0,-5.673,1,0.0345,0.0107,0.71,0.927,0.606,102.064,16
Nine Inch Nails,337664,37,0.602,0.66,0,-8.935,1,0.032,0.192,0.391,0.206,0.351,98.084,16
Nine Inch Nails,373306,26,0.546,0.724,10,-8.639,0,0.0427,2.73e-4,0.667,0.133,0.586,89.991,16
Nine Inch Nails,219401,29,0.233,0.619,9,-11.153,1,0.1,0.42,0.89,0.12,0.385,139.868,16
Nine Inch Nails,345426,35,0.737,0.94,10,-6.163,0,0.0693,0.00381,0.232,0.555,0.569,113.066,16
Nine Inch Nails,218760,28,0.601,0.819,10,-5.655,0,0.119,0.0445,0.316,0.0261,0.837,179.975,16
Nine Inch Nails,273133,35,0.596,0.988,6,-4.417,0,0.135,0.0139,0.811,0.946,0.584,104.065,16
Nine Inch Nails,209936,28,0.809,0.775,1,-7.553,1,0.129,0.0589,0.833,0.0705,0.704,148.008,16
Nine Inch Nails,448920,30,0.698,0.83,11,-10.305,0,0.134,0.249,0.791,0.191,0.347,100.423,16
Nine Inch Nails,236605,14,0.14,0.572,2,-7.301,1,0.0462,0.00958,0.828,0.644,0.172,95.327,16
Nine Inch Nails,344115,26,0.74,0.472,2,-8.495,1,0.0386,0.0201,0.847,0.104,0.234,137.032,16
Nine Inch Nails,172613,25,0.745,0.0531,9,-22.428,0,0.0504,0.986,0.918,0.113,0.108,89.089,16
Nine Inch Nails,296973,12,0.535,0.958,7,-7.827,1,0.0654,2.21e-4,0.472,0.286,0.0711,116.655,16
Nine Inch Nails,319866,19,0.591,0.822,1,-8.179,1,0.0441,5.14e-4,0.838,0.537,0.694,114.988,16
Nine Inch Nails,377810,29,0.545,0.857,2,-5.262,1,0.0414,0.0163,0.0195,0.121,0.377,86.033,16
Nine Inch Nails,254666,29,0.531,0.994,1,-3.592,1,0.179,0.00445,0.0445,0.844,0.067,143.883,16
Nine Inch Nails,96130,11,0.348,0.986,2,-4.122,1,0.12,5.08e-4,0.0506,0.511,0.351,199.88,16
Nine Inch Nails,199559,25,0.515,0.911,1,-3.502,1,0.059,1.87e-5,0.646,0.131,0.912,155.028,16
Nine Inch Nails,242586,11,0.587,0.98,0,-5.528,1,0.0747,0.00281,0.877,0.15,0.306,131.813,16
Nine Inch Nails,290160,24,0.218,0.248,5,-12.302,1,0.035,0.662,0.538,0.112,0.0375,149.866,16
Nine Inch Nails,317636,16,0.429,0.974,11,-4.228,0,0.0927,0.00755,0.0471,0.567,0.219,87.413,16
Nine Inch Nails,114040,42,0.189,0.00423,0,-34.898,1,0.0436,0.946,0.898,0.244,0.203,72.819,16
Nine Inch Nails,373333,23,0.534,0.102,11,-17.71,0,0.0432,0.784,0.0136,0.135,0.0741,79.932,16
Nine Inch Nails,253733,20,0.564,0.877,2,-4.623,1,0.0689,0.00262,0.2,0.964,0.305,90.815,16
Nine Inch Nails,308800,44,0.602,0.244,11,-10.806,0,0.0257,0.625,0.00166,0.133,0.0627,80.032,16
Nine Inch Nails,375573,12,0.681,0.836,1,-7.853,1,0.0611,9.14e-4,0.0933,0.333,0.541,90.177,16
Nine Inch Nails,172613,31,0.745,0.0531,9,-22.428,0,0.0504,0.986,0.918,0.113,0.108,89.089,16
Nine Inch Nails,211933,38,0.462,0.749,1,-5.816,1,0.0368,0.00963,0.666,0.378,0.231,80.023,16
Nine Inch Nails,374866,28,0.77,0.605,5,-9.125,1,0.17,0.147,0.199,0.104,0.382,148.057,16
Nine Inch Nails,398533,15,0.532,0.945,9,-9.118,0,0.0436,0.00326,0.956,0.377,0.399,130.015,16
Nine Inch Nails,145555,28,0.612,0.855,7,-7.022,1,0.0767,0.00149,0.916,0.284,0.341,121.995,16
Nine Inch Nails,442000,10,0.596,0.988,5,-7.157,1,0.0774,0.203,0.423,0.113,0.321,133.868,16
Nine Inch Nails,341200,10,0.601,0.921,4,-7.948,1,0.0917,0.0251,0.057,0.133,0.107,117.914,16
Nine Inch Nails,272500,46,0.198,0.236,11,-7.586,1,0.0397,0.0226,0.77,0.0943,0.0722,129.211,16
Nine Inch Nails,225573,27,0.679,0.598,7,-7.89,1,0.0361,0.0385,0.766,0.59,0.149,119.957,16
Nine Inch Nails,265053,22,0.443,0.712,0,-9.192,1,0.0804,0.677,0.856,0.373,0.229,88.955,16
Nine Inch Nails,178723,27,0.794,0.327,6,-12.893,1,0.032,0.879,0.79,0.103,0.818,95.009,16
Nine Inch Nails,324626,33,0.476,0.543,2,-9.549,1,0.0481,0.355,0.89,0.192,0.13,119.919,16
Nine Inch Nails,234306,48,0.567,0.934,5,-4.499,1,0.14,2.89e-5,0.0261,0.0875,0.168,115.002,16
Nine Inch Nails,312213,28,0.326,0.171,0,-15.342,1,0.0341,0.948,6.6e-4,0.142,0.0504,138.44,16
Nine Inch Nails,322622,35,0.634,0.828,8,-6.161,1,0.0391,0.022,0.422,0.216,0.694,137.974,16
Nine Inch Nails,96200,43,0.348,0.982,9,-4.072,1,0.149,3.5e-4,0.0255,0.877,0.318,199.707,16
Nine Inch Nails,208533,18,0.373,0.841,0,-9.043,1,0.0639,1.49e-4,0.828,0.412,0.255,199.831,16
Nine Inch Nails,436546,13,0.534,0.555,10,-13.144,0,0.0939,0.0216,0.185,0.104,0.346,180.068,16
Nine Inch Nails,301405,27,0.526,0.555,5,-7.441,0,0.0504,0.00519,0.713,0.124,0.459,84.013,16
Nine Inch Nails,345440,10,0.47,0.728,5,-10.716,0,0.136,0.0045,0.737,0.646,0.174,91.911,16
Nine Inch Nails,299653,25,0.43,0.318,11,-11.972,0,0.0289,0.644,0.0172,0.419,0.0778,80,16
Nine Inch Nails,291426,29,0.644,0.857,1,-6.122,1,0.191,0.00809,0.0162,0.0655,0.381,91.967,16
Nine Inch Nails,386333,24,0.578,0.626,10,-10.437,0,0.0418,2.84e-4,0.76,0.374,0.534,89.991,16
Nine Inch Nails,166967,33,0.636,0.541,5,-16.463,1,0.142,0.94,0.947,0.114,0.138,160.04,16
Nine Inch Nails,210706,37,0.726,0.754,4,-3.985,1,0.0302,4.59e-4,0.754,0.331,0.562,119.984,16
Nine Inch Nails,171900,27,0.473,0.887,6,-6.818,0,0.0413,6.81e-5,0.88,0.287,0.545,137.93,16
Nine Inch Nails,453698,33,0.0833,0.0673,5,-26.559,1,0.0392,0.953,0.901,0.113,0.0404,67.282,16
Nine Inch Nails,341733,19,0.503,0.831,2,-10.466,1,0.0779,0.00289,0.645,0.111,0.0879,99.961,16
Misfits,140133,36,0.515,0.957,11,-9.993,0,0.0452,0.321,0.549,0.163,0.684,159.836,13
Misfits,93493,19,0.293,0.879,9,-14.327,1,0.0457,0.326,0.00144,0.116,0.472,174.469,13
Misfits,107333,43,0.425,0.942,11,-9.018,0,0.0622,0.0138,0.587,0.346,0.511,133.98,13
Misfits,170440,23,0.344,0.989,0,-5.153,0,0.422,0.0608,0,0.377,0.0384,159.923,13
Misfits,85973,33,0.46,0.982,1,-4.99,1,0.0886,0.00291,0,0.0537,0.318,106.095,13
Misfits,197600,28,0.258,0.995,1,-5.111,1,0.109,0.00998,7.07e-6,0.941,0.0763,161.504,13
Misfits,157000,37,0.49,0.976,8,-6.597,1,0.0796,0.00431,0.0173,0.366,0.389,100.772,13
Misfits,147911,42,0.361,0.985,4,-4.44,1,0.126,2.85e-4,5.52e-5,0.26,0.237,143.14,13
Misfits,196706,26,0.295,0.993,1,-5.947,1,0.149,0.00573,0.001,0.786,0.0394,133.788,13
Misfits,105000,39,0.583,0.915,0,-10.807,1,0.0519,0.0264,0,0.324,0.494,110.506,13
Misfits,197680,36,0.0683,0.999,0,-5.122,0,0.169,0.0025,4.42e-5,0.457,0.0274,191.37,13
Misfits,202560,19,0.451,0.964,9,-9.789,0,0.258,0.147,0,0.135,0.074,121.962,13
Misfits,159026,22,0.419,0.98,1,-4.029,1,0.203,0.322,0,0.378,0.206,150.927,13
Misfits,107666,45,0.457,0.944,11,-11.872,1,0.0675,0.00247,0,0.829,0.27,126.918,13
Misfits,135973,26,0.439,0.939,11,-6.693,1,0.0854,6.58e-4,0.00236,0.144,0.381,128.62,13
Misfits,219653,36,0.221,0.966,1,-3.471,1,0.1,0.0611,0,0.269,0.262,174.843,13
Misfits,113733,33,0.308,0.854,11,-14.914,0,0.119,0.00162,0.0027,0.447,0.0609,145.091,13
Misfits,118400,36,0.451,0.902,0,-11.641,1,0.0433,0.00164,0,0.439,0.579,108.216,13
Misfits,106902,23,0.148,0.852,1,-6.539,1,0.0786,1.99e-4,0.301,0.209,0.38,189.417,13
Misfits,133160,21,0.342,0.99,1,-3.408,1,0.107,0.0638,0,0.364,0.207,98.48,13
Misfits,298640,14,0.36,0.99,1,-5.298,1,0.188,0.043,9.49e-6,0.197,0.0679,156.138,13
Misfits,123133,33,0.259,0.902,9,-15.098,1,0.0953,0.0369,0,0.387,0.0573,97.01,13
Misfits,118360,36,0.247,0.852,2,-14.872,1,0.148,0.141,1.82e-4,0.573,0.11,208.569,13
Misfits,73040,30,0.281,0.945,11,-13.624,1,0.0665,0.00686,0,0.391,0.0553,125.547,13
Misfits,153768,26,0.407,0.959,6,-7.141,1,0.0886,5.77e-4,0.0406,0.211,0.375,148.306,13
Misfits,128573,34,0.449,0.875,0,-12.071,1,0.045,0.00199,2.2e-4,0.355,0.347,151.246,13
Misfits,129173,31,0.337,0.991,6,-4.823,1,0.138,0.00771,0.147,0.268,0.307,161.617,13
Misfits,162864,38,0.483,0.981,10,-5.834,0,0.103,0.00401,4.19e-6,0.122,0.233,108.613,13
Misfits,149733,30,0.18,0.855,2,-13.968,1,0.247,0.0353,9.39e-4,0.0634,0.192,199.86,13
Misfits,175453,22,0.314,0.951,1,-4.062,1,0.107,0.0313,0,0.25,0.252,164.21,13
Misfits,115053,26,0.424,0.96,2,-3.025,0,0.109,0.00707,0,0.281,0.286,155.051,13
Misfits,142026,28,0.186,0.993,10,-4.945,0,0.174,0.00288,7.03e-6,0.336,0.0626,118.737,13
Misfits,157000,27,0.49,0.98,8,-6.68,1,0.0884,0.00454,0.0195,0.418,0.345,100.799,13
Misfits,86560,32,0.17,0.927,0,-13.367,1,0.0456,1.94e-4,0,0.0884,0.438,183.089,13
Misfits,97906,38,0.455,0.94,7,-8.465,1,0.039,0.351,0.154,0.324,0.602,96.009,13
Misfits,107040,39,0.53,0.948,9,-12.532,1,0.0748,0.00393,0,0.128,0.051,109.785,13
Misfits,300093,30,0.344,0.493,4,-13.821,0,0.0294,0.657,0.834,0.106,0.378,134.402,13
Misfits,83400,33,0.443,0.974,8,-5.413,1,0.0969,1.65e-4,2.08e-6,0.231,0.184,103.026,13
Misfits,134413,20,0.417,0.932,9,-10.177,1,0.0494,0.23,0.126,0.581,0.151,103.84,13
Misfits,91800,17,0.318,0.988,2,-5.697,1,0.0611,0.00347,0.685,0.185,0.31,195.569,13
Misfits,174056,39,0.416,0.991,1,-5.626,1,0.15,4.07e-5,0.0379,0.079,0.0859,128.274,13
Misfits,479133,30,0.27,0.00334,10,-5.646,0,0.052,5.74e-5,8.92e-5,0.0414,0.903,118.134,13
Misfits,190346,20,0.109,0.994,1,-4.631,1,0.116,0.00118,0.126,0.223,0.165,202.691,13
Misfits,190264,40,0.403,0.959,10,-5.504,0,0.122,9.26e-5,0.0165,0.0715,0.194,117.751,13
Misfits,203773,29,0.173,0.997,10,-5.084,1,0.142,0.00121,7.83e-5,0.713,0.0371,144.804,13
Misfits,142477,40,0.423,0.982,1,-4.736,1,0.15,5.69e-4,1.13e-5,0.135,0.124,113.543,13
Misfits,190346,27,0.107,0.994,1,-4.674,1,0.132,0.00136,0.103,0.232,0.166,202.898,13
Misfits,229413,24,0.348,0.993,11,-3.548,1,0.161,0.0572,0,0.198,0.0942,166.787,13
Misfits,136680,25,0.49,0.989,6,-6.142,1,0.0759,1.9e-4,0.894,0.275,0.401,109.771,13
Misfits,157026,30,0.346,0.726,7,-12.937,0,0.0363,0.887,0.00195,0.22,0.472,160.43,13
Misfits,190426,17,0.419,0.954,10,-5.542,0,0.109,1.02e-4,0.0287,0.0746,0.242,117.839,13
Misfits,154266,31,0.509,0.908,0,-13.912,0,0.0432,0.03,0,0.939,0.337,135.327,13
Misfits,160893,34,0.327,0.946,0,-8.41,0,0.101,0.795,0.823,0.129,0.406,159.26,13
Misfits,199738,54,0.275,0.872,10,-6.108,1,0.142,2.04e-4,0.00509,0.0895,0.412,147.014,13
Misfits,99866,36,0.16,0.884,7,-11.259,1,0.0383,0.0107,0.167,0.184,0.455,194.233,13
Misfits,170706,38,0.347,0.945,4,-9.165,1,0.0469,0.274,0.648,0.168,0.462,164.606,13
Misfits,148000,29,0.473,0.977,9,-7.734,1,0.0899,1.32e-4,0.00245,0.0856,0.201,100.018,13
Misfits,163866,20,0.328,0.942,1,-5.914,1,0.104,6.22e-5,0.00175,0.152,0.291,187.804,13
Misfits,106960,43,0.441,0.937,4,-11.576,0,0.0717,0.0354,0,0.0924,0.332,156.942,13
Misfits,136040,17,0.437,0.976,1,-6.583,1,0.116,2.56e-5,5.54e-6,0.171,0.206,107.174,13
Misfits,121208,40,0.355,0.988,8,-4.452,1,0.119,6.11e-5,2.58e-4,0.0852,0.401,157.2,13
Misfits,115053,19,0.424,0.96,2,-3.025,0,0.109,0.00707,0,0.281,0.286,155.051,13
Misfits,57400,34,0.274,0.897,4,-11.172,0,0.0359,8.25e-4,0,0.244,0.484,186.869,13
Misfits,159026,15,0.419,0.98,1,-4.029,1,0.203,0.322,0,0.378,0.206,150.927,13
Misfits,145533,31,0.168,0.999,10,-5.012,0,0.141,0.00582,6.43e-6,0.452,0.0343,132.987,13
Misfits,102373,41,0.488,0.95,8,-10.774,1,0.0668,0.00493,0,0.344,0.428,124.823,13
Misfits,125991,38,0.434,0.992,10,-4.611,1,0.123,1.7e-5,0.133,0.11,0.169,113.499,13
Misfits,121573,48,0.426,0.947,0,-9.35,1,0.0484,0.0687,0.844,0.19,0.321,151.212,13
Misfits,103093,20,0.295,0.989,5,-8.507,1,0.111,0.0675,0,0.298,0.0643,124.152,13
Misfits,100106,19,0.578,0.887,9,-12.814,1,0.0967,0.497,9e-4,0.373,0.222,120.293,13
Misfits,229066,17,0.41,0.987,3,-3.8,0,0.111,0.0125,1.2e-4,0.558,0.304,135.039,13
Misfits,72853,18,0.59,0.908,1,-11.913,0,0.0492,0.528,0,0.455,0.392,124.607,13
Misfits,113133,39,0.266,0.924,11,-14.149,0,0.0755,0.0627,5.23e-5,0.227,0.15,194.264,13
Misfits,175453,16,0.314,0.951,1,-4.062,1,0.107,0.0313,0,0.25,0.252,164.21,13
Misfits,183760,23,0.365,0.971,8,-4.017,1,0.116,0.0202,0,0.216,0.133,157.93,13
Misfits,135440,30,0.503,0.99,1,-5.325,1,0.0948,3.75e-4,1.68e-5,0.193,0.135,114.114,13
